"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"2008","Bosnia and Herzegovina","Divorces","1,369",""
"2008","Ukraine","Divorces","245,899",""
"2009","Belgium","Divorces","32,606",""
"2009","Bulgaria","Divorces","11,662",""
"2009","Czech Republic","Divorces","29,133",""
"2009","Denmark","Divorces","14,940",""
"2009","Germany (including former GDR)","Divorces","185,817",""
"2009","Estonia","Divorces","3,189",""
"2009","Ireland","Divorces","3,341",""
"2009","Greece","Divorces","13,607",""
"2009","Spain","Divorces","98,207",""
"2009","France","Divorces","130,601",""
"2009","Croatia","Divorces","5,076",""
"2009","Italy","Divorces","54,456",""
"2009","Cyprus","Divorces","1,738",""
"2009","Latvia","Divorces","5,099",""
"2009","Lithuania","Divorces","9,270",""
"2009","Luxembourg","Divorces","1,052",""
"2009","Hungary","Divorces","23,820",""
"2009","Malta","Divorces",":",""
"2009","Netherlands","Divorces","30,779",""
"2009","Austria","Divorces","18,806",""
"2009","Poland","Divorces","65,345",""
"2009","Portugal","Divorces","26,464",""
"2009","Romania","Divorces","32,341",""
"2009","Slovenia","Divorces","2,297",""
"2009","Slovakia","Divorces","12,671",""
"2009","Finland","Divorces","13,527",""
"2009","Sweden","Divorces","22,211",""
"2009","Liechtenstein","Divorces","97",""
"2009","Norway","Divorces","10,235",""
"2009","Switzerland","Divorces","19,321",""
"2009","Montenegro","Divorces","456",""
"2009","Former Yugoslav Republic of Macedonia, the","Divorces","1,287",""
"2009","Albania","Divorces",":",""
"2009","Serbia","Divorces","8,505",""
"2009","Turkey","Divorces","114,162",""
"2009","Bosnia and Herzegovina","Divorces","1,402",""
"2009","Ukraine","Divorces","145,439",""
"2010","Belgium","Divorces","28,903",""
"2010","Bulgaria","Divorces","11,012",""
"2010","Czech Republic","Divorces","30,783",""
"2010","Denmark","Divorces","14,460",""
"2010","Germany (including former GDR)","Divorces","187,027",""
"2010","Estonia","Divorces","2,989",""
"2010","Ireland","Divorces","3,113",""
"2010","Greece","Divorces","13,275",""
"2010","Spain","Divorces","102,690",""
"2010","France","Divorces","133,909",""
"2010","Croatia","Divorces","5,058",""
"2010","Italy","Divorces","54,160",""
"2010","Cyprus","Divorces","1,929",""
"2010","Latvia","Divorces","4,930",""
"2010","Lithuania","Divorces","10,006",""
"2010","Luxembourg","Divorces","1,083",""
"2010","Hungary","Divorces","23,873",""
"2010","Malta","Divorces",":",""
"2010","Netherlands","Divorces","33,723",""
"2010","Austria","Divorces","17,474",""
"2010","Poland","Divorces","61,300",""
"2010","Portugal","Divorces","27,903",""
"2010","Romania","Divorces","32,632",""
"2010","Slovenia","Divorces","2,430",""
"2010","Slovakia","Divorces","12,015",""
"2010","Finland","Divorces","13,619",""
"2010","Sweden","Divorces","23,593",""
"2010","Liechtenstein","Divorces","86",""
"2010","Norway","Divorces","10,224",""
"2010","Switzerland","Divorces","22,081",""
"2010","Montenegro","Divorces","520",""
"2010","Former Yugoslav Republic of Macedonia, the","Divorces","1,720",""
"2010","Albania","Divorces",":",""
"2010","Serbia","Divorces","6,644",""
"2010","Turkey","Divorces","118,568",""
"2010","Bosnia and Herzegovina","Divorces","1,676",""
"2010","Ukraine","Divorces","126,068",""
"2011","Belgium","Divorces","27,522",""
"2011","Bulgaria","Divorces","10,581",""
"2011","Czech Republic","Divorces","28,113",""
"2011","Denmark","Divorces","14,484",""
"2011","Germany (including former GDR)","Divorces","187,640",""
"2011","Estonia","Divorces","3,099",""
"2011","Ireland","Divorces","2,819",""
"2011","Greece","Divorces","12,705",""
"2011","Spain","Divorces","103,290",""
"2011","France","Divorces","132,977",""
"2011","Croatia","Divorces","5,662",""
"2011","Italy","Divorces","53,806",""
"2011","Cyprus","Divorces","1,934",""
"2011","Latvia","Divorces","8,302",""
"2011","Lithuania","Divorces","10,341",""
"2011","Luxembourg","Divorces","1,218",""
"2011","Hungary","Divorces","23,335",""
"2011","Malta","Divorces","42",""
"2011","Netherlands","Divorces","33,755",""
"2011","Austria","Divorces","17,295",""
"2011","Poland","Divorces","64,594",""
"2011","Portugal","Divorces","26,750",""
"2011","Romania","Divorces","35,780",""
"2011","Slovenia","Divorces","2,298",""
"2011","Slovakia","Divorces","11,102",""
"2011","Finland","Divorces","13,469",""
"2011","Sweden","Divorces","23,389",""
"2011","Liechtenstein","Divorces","91",""
"2011","Norway","Divorces","10,188",""
"2011","Switzerland","Divorces","17,566",""
"2011","Montenegro","Divorces","471",""
"2011","Former Yugoslav Republic of Macedonia, the","Divorces","1,753",""
"2011","Albania","Divorces","4,807",""
"2011","Serbia","Divorces","8,251",""
"2011","Turkey","Divorces","120,117",""
"2011","Bosnia and Herzegovina","Divorces",":",""
"2011","Ukraine","Divorces","61,872",""
"2012","Belgium","Divorces","26,145",""
"2012","Bulgaria","Divorces","11,947",""
"2012","Czech Republic","Divorces","26,402",""
"2012","Denmark","Divorces","15,709",""
"2012","Germany (including former GDR)","Divorces","179,147",""
"2012","Estonia","Divorces","3,142",""
"2012","Ireland","Divorces","2,892",""
"2012","Greece","Divorces","14,880",""
"2012","Spain","Divorces","104,262",""
"2012","France","Divorces","128,371",""
"2012","Croatia","Divorces","5,659",""
"2012","Italy","Divorces","51,319",""
"2012","Cyprus","Divorces","2,036",""
"2012","Latvia","Divorces","7,311",""
"2012","Lithuania","Divorces","10,399",""
"2012","Luxembourg","Divorces","1,074",""
"2012","Hungary","Divorces","21,830",""
"2012","Malta","Divorces","441",""
"2012","Netherlands","Divorces","34,721",""
"2012","Austria","Divorces","17,006",""
"2012","Poland","Divorces","64,432",""
"2012","Portugal","Divorces","25,380",""
"2012","Romania","Divorces","31,324",""
"2012","Slovenia","Divorces","2,509",""
"2012","Slovakia","Divorces","10,948",""
"2012","Finland","Divorces","13,040",""
"2012","Sweden","Divorces","23,422",""
"2012","Liechtenstein","Divorces","87",""
"2012","Norway","Divorces","9,906",""
"2012","Switzerland","Divorces","17,550",""
"2012","Montenegro","Divorces","515",""
"2012","Former Yugoslav Republic of Macedonia, the","Divorces","1,926",""
"2012","Albania","Divorces",":",""
"2012","Serbia","Divorces","7,372",""
"2012","Turkey","Divorces","123,325",""
"2012","Bosnia and Herzegovina","Divorces","2,294",""
"2012","Ukraine","Divorces","49,807",""
"2013","Belgium","Divorces","24,872",""
"2013","Bulgaria","Divorces","10,908",""
"2013","Czech Republic","Divorces","27,895",""
"2013","Denmark","Divorces","18,875",""
"2013","Germany (including former GDR)","Divorces","169,833",""
"2013","Estonia","Divorces","3,343",""
"2013","Ireland","Divorces","2,949",""
"2013","Greece","Divorces","16,717",""
"2013","Spain","Divorces","95,427",""
"2013","France","Divorces","124,948",""
"2013","Croatia","Divorces","5,992",""
"2013","Italy","Divorces","52,943",""
"2013","Cyprus","Divorces","1,857",""
"2013","Latvia","Divorces","7,031",""
"2013","Lithuania","Divorces","9,974",""
"2013","Luxembourg","Divorces","1,163",""
"2013","Hungary","Divorces","20,209",""
"2013","Malta","Divorces","338",""
"2013","Netherlands","Divorces","33,636",""
"2013","Austria","Divorces","15,958",""
"2013","Poland","Divorces","66,132",""
"2013","Portugal","Divorces","22,525",""
"2013","Romania","Divorces","28,507",""
"2013","Slovenia","Divorces","2,351",""
"2013","Slovakia","Divorces","10,946",""
"2013","Finland","Divorces","13,766",""
"2013","Sweden","Divorces","26,933",""
"2013","Liechtenstein","Divorces",":",""
"2013","Norway","Divorces","10,212",""
"2013","Switzerland","Divorces","17,119",""
"2013","Montenegro","Divorces","499",""
"2013","Former Yugoslav Republic of Macedonia, the","Divorces","2,045",""
"2013","Albania","Divorces",":",""
"2013","Serbia","Divorces","8,170",""
"2013","Turkey","Divorces","125,305",""
"2013","Bosnia and Herzegovina","Divorces",":",""
"2013","Ukraine","Divorces",":",""
"2014","Belgium","Divorces","24,310",""
"2014","Bulgaria","Divorces","10,584",""
"2014","Czech Republic","Divorces","26,764",""
"2014","Denmark","Divorces","19,435",""
"2014","Germany (including former GDR)","Divorces","166,199",""
"2014","Estonia","Divorces","3,218",""
"2014","Ireland","Divorces",":",""
"2014","Greece","Divorces","14,427",""
"2014","Spain","Divorces","100,746",""
"2014","France","Divorces","123,537",""
"2014","Croatia","Divorces","6,140",""
"2014","Italy","Divorces","52,355",""
"2014","Cyprus","Divorces","1,884",""
"2014","Latvia","Divorces","6,271",""
"2014","Lithuania","Divorces","9,806",""
"2014","Luxembourg","Divorces","1,453",""
"2014","Hungary","Divorces","19,576",""
"2014","Malta","Divorces","323",""
"2014","Netherlands","Divorces","35,409",""
"2014","Austria","Divorces","16,647",""
"2014","Poland","Divorces","65,761",""
"2014","Portugal","Divorces",":",""
"2014","Romania","Divorces","27,188",""
"2014","Slovenia","Divorces","2,469",""
"2014","Slovakia","Divorces","10,514",""
"2014","Finland","Divorces","13,682",""
"2014","Sweden","Divorces","26,143",""
"2014","Liechtenstein","Divorces",":",""
"2014","Norway","Divorces","9,918",""
"2014","Switzerland","Divorces","16,756",""
"2014","Montenegro","Divorces","584",""
"2014","Former Yugoslav Republic of Macedonia, the","Divorces","2,210",""
"2014","Albania","Divorces","4,240",""
"2014","Serbia","Divorces","7,614",""
"2014","Turkey","Divorces","130,913",""
"2014","Bosnia and Herzegovina","Divorces",":",""
"2014","Ukraine","Divorces","130,673",""
"2015","Belgium","Divorces","24,414",""
"2015","Bulgaria","Divorces","10,483",""
"2015","Czech Republic","Divorces","26,083",""
"2015","Denmark","Divorces","16,343",""
"2015","Germany (including former GDR)","Divorces","163,335",""
"2015","Estonia","Divorces","3,382",""
"2015","Ireland","Divorces",":",""
"2015","Greece","Divorces",":",""
"2015","Spain","Divorces","96,562",""
"2015","France","Divorces","123,668",""
"2015","Croatia","Divorces","6,010",""
"2015","Italy","Divorces","82,469",""
"2015","Cyprus","Divorces","1,807",""
"2015","Latvia","Divorces","5,151",""
"2015","Lithuania","Divorces","9,371",""
"2015","Luxembourg","Divorces","1,345",""
"2015","Hungary","Divorces","20,315",""
"2015","Malta","Divorces","372",""
"2015","Netherlands","Divorces","34,232",""
"2015","Austria","Divorces","16,351",""
"2015","Poland","Divorces","67,296",""
"2015","Portugal","Divorces",":",""
"2015","Romania","Divorces","31,527",""
"2015","Slovenia","Divorces","2,432",""
"2015","Slovakia","Divorces","9,786",""
"2015","Finland","Divorces","13,939",""
"2015","Sweden","Divorces","24,876",""
"2015","Liechtenstein","Divorces",":",""
"2015","Norway","Divorces","9,793",""
"2015","Switzerland","Divorces","16,982",""
"2015","Montenegro","Divorces","577",""
"2015","Former Yugoslav Republic of Macedonia, the","Divorces","2,045",""
"2015","Albania","Divorces","3,761",""
"2015","Serbia","Divorces","9,381",""
"2015","Turkey","Divorces","131,830",""
"2015","Bosnia and Herzegovina","Divorces",":",""
"2015","Ukraine","Divorces",":",""
